389
1	245	0
2	102	0
3	113	0
4	124	0
5	135	0
6	168	0
7	271	0
8	287	0
9	303	0
10	284	0
11	268	0
12	316	0
13	297	0
14	313	0
15	265	0
16	317	0
16	318	0
17	301	0
17	302	0
18	285	0
18	286	0
19	223	0
20	101	0
20	102	0
20	104	0
20	105	0
20	108	0
20	109	0
21	112	0
21	113	0
21	115	0
21	116	0
21	119	0
21	120	0
22	273	0
23	122	0
23	123	0
23	124	0
23	125	0
23	126	0
23	127	0
23	128	0
23	129	0
23	130	0
23	131	0
23	132	0
24	133	0
24	134	0
24	135	0
24	136	0
24	137	0
24	138	0
24	139	0
24	140	0
24	141	0
24	142	0
24	143	0
25	166	0
25	167	0
25	168	0
25	169	0
25	170	0
25	171	0
25	172	0
25	173	0
25	174	0
25	175	0
25	176	0
26	335	0
27	100	0
27	101	0
27	102	0
27	103	0
27	104	0
27	105	0
27	106	0
27	107	0
27	108	0
27	109	0
27	110	0
28	100	0
28	101	0
28	102	0
28	103	0
28	104	0
28	105	0
28	106	0
28	107	0
28	108	0
28	109	0
28	110	0
29	351	0
30	367	0
31	111	0
31	112	0
31	113	0
31	114	0
31	115	0
31	116	0
31	117	0
31	118	0
31	119	0
31	120	0
31	121	0
32	122	0
32	123	0
32	124	0
32	125	0
32	126	0
32	127	0
32	128	0
32	129	0
32	130	0
32	131	0
32	132	0
33	133	0
33	134	0
33	135	0
33	136	0
33	137	0
33	138	0
33	139	0
33	140	0
33	141	0
33	142	0
33	143	0
34	269	0
34	270	0
35	100	0
35	101	0
35	102	0
35	103	0
35	104	0
35	105	0
35	106	0
35	107	0
35	108	0
35	109	0
35	110	0
36	122	0
36	123	0
36	124	0
36	125	0
36	126	0
36	127	0
36	128	0
36	129	0
36	130	0
36	131	0
36	132	0
37	278	0
38	290	0
39	308	0
40	133	0
40	134	0
40	135	0
40	136	0
40	137	0
40	138	0
40	139	0
40	140	0
40	141	0
40	142	0
40	143	0
41	111	0
41	112	0
41	113	0
41	114	0
41	115	0
41	116	0
41	117	0
41	118	0
41	119	0
41	120	0
41	121	0
42	333	0
42	334	0
43	349	0
43	350	0
44	166	0
44	167	0
44	168	0
44	169	0
44	170	0
44	171	0
44	172	0
44	173	0
44	174	0
44	175	0
44	176	0
45	221	0
45	222	0
45	223	0
45	224	0
45	225	0
45	226	0
45	227	0
45	228	0
45	229	0
45	230	0
45	231	0
46	289	0
48	122	0
48	123	0
48	124	0
48	125	0
48	126	0
48	127	0
48	128	0
48	129	0
48	130	0
48	131	0
48	132	0
49	133	0
49	134	0
49	135	0
49	136	0
49	137	0
49	138	0
49	139	0
49	140	0
49	141	0
49	142	0
49	143	0
50	166	0
50	167	0
50	168	0
50	169	0
50	170	0
50	171	0
50	172	0
50	173	0
50	174	0
50	175	0
50	176	0
51	221	0
51	222	0
51	223	0
51	224	0
51	225	0
51	226	0
51	227	0
51	228	0
51	229	0
51	230	0
51	231	0
52	111	0
52	112	0
52	113	0
52	114	0
52	115	0
52	116	0
52	117	0
52	118	0
52	119	0
52	120	0
52	121	0
53	122	0
53	123	0
53	124	0
53	125	0
53	126	0
53	127	0
53	128	0
53	129	0
53	130	0
53	131	0
53	132	0
54	166	0
54	167	0
54	168	0
54	169	0
54	170	0
54	171	0
54	172	0
54	173	0
54	174	0
54	175	0
54	176	0
55	111	0
55	112	0
55	113	0
55	114	0
55	115	0
55	116	0
55	117	0
55	118	0
55	119	0
55	120	0
55	121	0
56	122	0
56	123	0
56	124	0
56	125	0
56	126	0
56	127	0
56	128	0
56	129	0
56	130	0
56	131	0
56	132	0
57	133	0
57	134	0
57	135	0
57	136	0
57	137	0
57	138	0
57	139	0
57	140	0
57	141	0
57	142	0
57	143	0
58	100	0
58	101	0
58	102	0
58	103	0
58	104	0
58	105	0
58	106	0
58	107	0
58	108	0
58	109	0
58	110	0
59	232	0
59	233	0
59	234	0
59	235	0
59	236	0
59	237	0
59	238	0
59	239	0
59	240	0
59	241	0
59	242	0
60	254	0
60	255	0
60	256	0
60	257	0
60	258	0
60	259	0
60	260	0
60	261	0
60	262	0
60	263	0
60	264	0
61	243	0
61	244	0
61	245	0
61	246	0
61	247	0
61	248	0
61	249	0
61	250	0
61	251	0
61	252	0
61	253	0
62	221	0
62	222	0
62	223	0
62	224	0
62	225	0
62	226	0
62	227	0
62	228	0
62	229	0
62	230	0
62	231	0
63	133	0
63	134	0
63	135	0
63	136	0
63	137	0
63	138	0
63	139	0
63	140	0
63	141	0
63	142	0
63	143	0
64	166	0
64	167	0
64	168	0
64	169	0
64	170	0
64	171	0
64	172	0
64	173	0
64	174	0
64	175	0
64	176	0
