476
1	101	0
1	102	0
1	108	0
1	109	0
2	112	0
2	113	0
2	119	0
2	120	0
3	101	0
3	102	0
3	108	0
3	109	0
4	101	0
4	102	0
4	108	0
4	109	0
5	265	0
5	266	0
5	268	0
5	269	0
5	270	0
6	272	0
6	273	0
6	275	0
6	276	0
6	277	0
7	112	0
7	113	0
7	119	0
7	120	0
8	279	0
8	280	0
8	282	0
8	283	0
8	284	0
9	112	0
9	113	0
9	119	0
9	120	0
10	123	0
10	124	0
10	130	0
10	131	0
11	123	0
11	124	0
11	130	0
11	131	0
12	134	0
12	135	0
12	141	0
12	142	0
13	134	0
13	135	0
13	141	0
13	142	0
14	122	0
14	123	0
14	124	0
14	125	0
14	126	0
14	127	0
14	128	0
14	129	0
14	130	0
14	131	0
14	132	0
15	133	0
15	134	0
15	135	0
15	136	0
15	137	0
15	138	0
15	139	0
15	140	0
15	141	0
15	142	0
15	143	0
16	144	0
16	145	0
16	146	0
16	147	0
16	148	0
16	149	0
16	150	0
16	151	0
16	152	0
16	153	0
16	154	0
17	265	0
17	266	0
17	267	0
17	268	0
17	269	0
17	270	0
17	271	0
18	122	0
18	123	0
18	124	0
18	125	0
18	126	0
18	127	0
18	128	0
18	129	0
18	130	0
18	131	0
18	132	0
19	133	0
19	134	0
19	135	0
19	136	0
19	137	0
19	138	0
19	139	0
19	140	0
19	141	0
19	142	0
19	143	0
20	144	0
20	145	0
20	146	0
20	147	0
20	148	0
20	149	0
20	150	0
20	151	0
20	152	0
20	153	0
20	154	0
21	155	0
21	156	0
21	157	0
21	158	0
21	159	0
21	160	0
21	161	0
21	162	0
21	163	0
21	164	0
21	165	0
22	166	0
22	167	0
22	168	0
22	169	0
22	170	0
22	171	0
22	172	0
22	173	0
22	174	0
22	175	0
22	176	0
23	100	0
23	101	0
23	102	0
23	103	0
23	104	0
23	105	0
23	106	0
23	107	0
23	108	0
23	109	0
23	110	0
24	111	0
24	112	0
24	113	0
24	114	0
24	115	0
24	116	0
24	117	0
24	118	0
24	119	0
24	120	0
24	121	0
25	111	0
25	112	0
25	113	0
25	114	0
25	115	0
25	116	0
25	117	0
25	118	0
25	119	0
25	120	0
25	121	0
26	279	0
26	280	0
26	281	0
26	282	0
26	283	0
26	284	0
26	285	0
27	265	0
27	266	0
27	267	0
27	268	0
27	269	0
27	270	0
27	271	0
28	272	0
28	273	0
28	274	0
28	275	0
28	276	0
28	277	0
28	278	0
29	279	0
29	280	0
29	281	0
29	282	0
29	283	0
29	284	0
29	285	0
30	122	0
30	123	0
30	124	0
30	125	0
30	126	0
30	127	0
30	128	0
30	129	0
30	130	0
30	131	0
30	132	0
31	133	0
31	134	0
31	135	0
31	136	0
31	137	0
31	138	0
31	139	0
31	140	0
31	141	0
31	142	0
31	143	0
32	144	0
32	145	0
32	146	0
32	147	0
32	148	0
32	149	0
32	150	0
32	151	0
32	152	0
32	153	0
32	154	0
33	122	0
33	123	0
33	124	0
33	125	0
33	126	0
33	127	0
33	128	0
33	129	0
33	130	0
33	131	0
33	132	0
34	265	0
34	266	0
34	267	0
34	268	0
34	269	0
34	270	0
34	271	0
35	272	0
35	273	0
35	274	0
35	275	0
35	276	0
35	277	0
35	278	0
36	144	0
36	145	0
36	146	0
36	147	0
36	148	0
36	149	0
36	150	0
36	151	0
36	152	0
36	153	0
36	154	0
37	133	0
37	134	0
37	135	0
37	136	0
37	137	0
37	138	0
37	139	0
37	140	0
37	141	0
37	142	0
37	143	0
38	286	0
38	287	0
38	288	0
38	289	0
38	290	0
38	291	0
38	292	0
39	293	0
39	294	0
39	295	0
39	296	0
39	297	0
39	298	0
39	299	0
40	144	0
40	145	0
40	146	0
40	147	0
40	148	0
40	149	0
40	150	0
40	151	0
40	152	0
40	153	0
40	154	0
41	155	0
41	156	0
41	157	0
41	158	0
41	159	0
41	160	0
41	161	0
41	162	0
41	163	0
41	164	0
41	165	0
42	122	0
42	123	0
42	124	0
42	125	0
42	126	0
42	127	0
42	128	0
42	129	0
42	130	0
42	131	0
42	132	0
43	133	0
43	134	0
43	135	0
43	136	0
43	137	0
43	138	0
43	139	0
43	140	0
43	141	0
43	142	0
43	143	0
44	265	0
44	266	0
44	267	0
44	268	0
44	269	0
44	270	0
44	271	0
45	272	0
45	273	0
45	274	0
45	275	0
45	276	0
45	277	0
45	278	0
46	144	0
46	145	0
46	146	0
46	147	0
46	148	0
46	149	0
46	150	0
46	151	0
46	152	0
46	153	0
46	154	0
47	155	0
47	156	0
47	157	0
47	158	0
47	159	0
47	160	0
47	161	0
47	162	0
47	163	0
47	164	0
47	165	0
48	166	0
48	167	0
48	168	0
48	169	0
48	170	0
48	171	0
48	172	0
48	173	0
48	174	0
48	175	0
48	176	0
49	265	0
49	266	0
49	267	0
49	268	0
49	269	0
49	270	0
49	271	0
50	144	0
50	145	0
50	146	0
50	147	0
50	148	0
50	149	0
50	150	0
50	151	0
50	152	0
50	153	0
50	154	0
51	155	0
51	156	0
51	157	0
51	158	0
51	159	0
51	160	0
51	161	0
51	162	0
51	163	0
51	164	0
51	165	0
52	166	0
52	167	0
52	168	0
52	169	0
52	170	0
52	171	0
52	172	0
52	173	0
52	174	0
52	175	0
52	176	0
53	265	0
53	266	0
53	267	0
53	268	0
53	269	0
53	270	0
53	271	0
54	210	0
54	211	0
54	212	0
54	213	0
54	214	0
54	215	0
54	216	0
54	217	0
54	218	0
54	219	0
54	220	0
55	133	0
55	134	0
55	135	0
55	136	0
55	137	0
55	138	0
55	139	0
55	140	0
55	141	0
55	142	0
55	143	0
56	144	0
56	145	0
56	146	0
56	147	0
56	148	0
56	149	0
56	150	0
56	151	0
56	152	0
56	153	0
56	154	0
